grade;source;link;element;value;issue_type
18Х15Н3М-Ш;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3299;w;"до &nbsp; 0.5";qualifier
18Х15Н3М-Ш;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3299;ni;2.5 - 3;range
18Х15Н3М-Ш;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3299;mn;"до &nbsp; 0.6";qualifier
18Х15Н3М-Ш;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3299;si;"до &nbsp; 0.6";qualifier
18Х15Н3М-Ш;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3299;s;"до &nbsp; 0.015";qualifier
18Х15Н3М-Ш;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3299;p;"до &nbsp; 0.03";qualifier
18Х15Н3М-Ш;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3299;cu;"до &nbsp; 0.25";qualifier
АМг4.5;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1418;cr;0.05 - 0.25;range
АМг4.5;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1418;mn;0.4 - 1;range
АМг4.5;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1418;si;"до &nbsp; 0.4";qualifier
АМг4.5;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1418;cu;"до &nbsp; 0.1";qualifier
ЧС17;splav;http://www.splav-kharkov.com/mat_start.php?name_id=480;c;0.3 - 0.5;range
ЧС17;splav;http://www.splav-kharkov.com/mat_start.php?name_id=480;mn;"до &nbsp; 0.8";qualifier
ЧС17;splav;http://www.splav-kharkov.com/mat_start.php?name_id=480;si;16.1 - 18;range
ЧС17;splav;http://www.splav-kharkov.com/mat_start.php?name_id=480;s;"до &nbsp; 0.07";qualifier
ЧС17;splav;http://www.splav-kharkov.com/mat_start.php?name_id=480;p;"до &nbsp; 0.1";qualifier
12Х18Н9Т;splav;http://www.splav-kharkov.com/mat_start.php?name_id=328;c;"до &nbsp; 0.12";qualifier
12Х18Н9Т;splav;http://www.splav-kharkov.com/mat_start.php?name_id=328;cr;17 - 19;range
12Х18Н9Т;splav;http://www.splav-kharkov.com/mat_start.php?name_id=328;ni;8 - 9.5;range
12Х18Н9Т;splav;http://www.splav-kharkov.com/mat_start.php?name_id=328;mn;"до &nbsp; 2";qualifier
12Х18Н9Т;splav;http://www.splav-kharkov.com/mat_start.php?name_id=328;si;"до &nbsp; 0.8";qualifier
12Х18Н9Т;splav;http://www.splav-kharkov.com/mat_start.php?name_id=328;s;"до &nbsp; 0.02";qualifier
12Х18Н9Т;splav;http://www.splav-kharkov.com/mat_start.php?name_id=328;p;"до &nbsp; 0.035";qualifier
12Х18Н9Т;splav;http://www.splav-kharkov.com/mat_start.php?name_id=328;cu;"до &nbsp; 0.3";qualifier
35ХГСЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=231;c;0.3 - 0.4;range
35ХГСЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=231;cr;0.6 - 0.9;range
35ХГСЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=231;mn;1 - 1.3;range
35ХГСЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=231;si;0.6 - 0.8;range
35ХГСЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=231;s;"до &nbsp; 0.04";qualifier
35ХГСЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=231;p;"до &nbsp; 0.04";qualifier
ВК6-В;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3006;co;"до &nbsp; 6";qualifier
ПОССу4-4;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1689;ni;"до &nbsp; 0.08";qualifier
ПОССу4-4;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1689;s;"до &nbsp; 0.02";qualifier
ПОССу4-4;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1689;cu;"до &nbsp; 0.1";qualifier
М00;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1115;ni;"до &nbsp; 0.001";qualifier
М00;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1115;s;"до &nbsp; 0.002";qualifier
М00;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1115;p;"до &nbsp; 0.0005";qualifier
М00;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1115;cu;"min &nbsp; 99.96";qualifier
ФВ80(а);splav;http://www.splav-kharkov.com/mat_start.php?name_id=2059;c;"до &nbsp; 0.1";qualifier
ФВ80(а);splav;http://www.splav-kharkov.com/mat_start.php?name_id=2059;mo;"до &nbsp; 6";qualifier
ФВ80(а);splav;http://www.splav-kharkov.com/mat_start.php?name_id=2059;w;"min &nbsp; 80";qualifier
ФВ80(а);splav;http://www.splav-kharkov.com/mat_start.php?name_id=2059;mn;"до &nbsp; 0.2";qualifier
ФВ80(а);splav;http://www.splav-kharkov.com/mat_start.php?name_id=2059;si;"до &nbsp; 0.8";qualifier
ФВ80(а);splav;http://www.splav-kharkov.com/mat_start.php?name_id=2059;s;"до &nbsp; 0.02";qualifier
ФВ80(а);splav;http://www.splav-kharkov.com/mat_start.php?name_id=2059;p;"до &nbsp; 0.03";qualifier
ФВ80(а);splav;http://www.splav-kharkov.com/mat_start.php?name_id=2059;cu;"до &nbsp; 0.1";qualifier
40ХН2Л;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1720;c;0.35 - 0.45;range
40ХН2Л;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1720;cr;0.4 - 0.7;range
40ХН2Л;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1720;ni;1.6 - 2;range
40ХН2Л;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1720;mn;0.6 - 0.9;range
40ХН2Л;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1720;si;0.2 - 0.5;range
40ХН2Л;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1720;s;"до &nbsp; 0.045";qualifier
40ХН2Л;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1720;p;"до &nbsp; 0.045";qualifier
БрА5;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1079;mn;"до &nbsp; 0.5";qualifier
БрА5;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1079;si;"до &nbsp; 0.1";qualifier
БрА5;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1079;p;"до &nbsp; 0.01";qualifier
БрА5;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1079;cu;92.9 - 96;range
FeMn75C80MP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1929;c;"до &nbsp; 8";qualifier
FeMn75C80MP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1929;mn;70 - 82;range
FeMn75C80MP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1929;si;"до &nbsp; 2";qualifier
FeMn75C80MP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1929;s;"до &nbsp; 0.03";qualifier
FeMn75C80MP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1929;p;"до &nbsp; 0.25";qualifier
FeCr50C70LP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2248;c;6 - 8;range
FeCr50C70LP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2248;cr;45 - 55;range
FeCr50C70LP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2248;si;"до &nbsp; 1.5";qualifier
FeCr50C70LP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2248;s;"до &nbsp; 0.1";qualifier
FeCr50C70LP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2248;p;"до &nbsp; 0.03";qualifier
СрМ91.6;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2491;cu;7.88 - 8.59;range
Р9К10;splav;http://www.splav-kharkov.com/mat_start.php?name_id=842;c;0.9 - 1;range
Р9К10;splav;http://www.splav-kharkov.com/mat_start.php?name_id=842;cr;3.8 - 4.4;range
Р9К10;splav;http://www.splav-kharkov.com/mat_start.php?name_id=842;mo;"до &nbsp; 1";qualifier
Р9К10;splav;http://www.splav-kharkov.com/mat_start.php?name_id=842;v;2 - 2.6;range
Р9К10;splav;http://www.splav-kharkov.com/mat_start.php?name_id=842;w;9 - 10.5;range
Р9К10;splav;http://www.splav-kharkov.com/mat_start.php?name_id=842;co;9 - 10.5;range
Р9К10;splav;http://www.splav-kharkov.com/mat_start.php?name_id=842;ni;"до &nbsp; 0.4";qualifier
Р9К10;splav;http://www.splav-kharkov.com/mat_start.php?name_id=842;mn;"до &nbsp; 0.4";qualifier
Р9К10;splav;http://www.splav-kharkov.com/mat_start.php?name_id=842;si;"до &nbsp; 0.5";qualifier
Р9К10;splav;http://www.splav-kharkov.com/mat_start.php?name_id=842;s;"до &nbsp; 0.03";qualifier
Р9К10;splav;http://www.splav-kharkov.com/mat_start.php?name_id=842;p;"до &nbsp; 0.03";qualifier
Св-06Н3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3169;c;"до &nbsp; 0.08";qualifier
Св-06Н3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3169;cr;"до &nbsp; 0.3";qualifier
Св-06Н3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3169;ni;3 - 3.5;range
Св-06Н3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3169;mn;0.4 - 0.7;range
Св-06Н3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3169;si;"до &nbsp; 0.3";qualifier
Св-06Н3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3169;s;"до &nbsp; 0.025";qualifier
Св-06Н3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3169;p;"до &nbsp; 0.03";qualifier
Св-06Н3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3169;n;"до &nbsp; 0.015";qualifier
МНМц43-0.5;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1152;c;"до &nbsp; 0.1";qualifier
МНМц43-0.5;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1152;mn;0.1 - 1;range
МНМц43-0.5;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1152;si;"до &nbsp; 0.1";qualifier
МНМц43-0.5;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1152;s;"до &nbsp; 0.01";qualifier
МНМц43-0.5;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1152;p;"до &nbsp; 0.002";qualifier
МНМц43-0.5;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1152;cu;54.4 - 57.4;range
БрАМц10-2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1082;mn;1.5 - 2.5;range
БрАМц10-2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1082;si;"до &nbsp; 0.1";qualifier
БрАМц10-2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1082;p;"до &nbsp; 0.01";qualifier
БрАМц10-2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1082;cu;84.8 - 89.5;range
ЗлСрМ37.5-2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2586;cu;59.37 - 61.14;range
03Х16Н15М3Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=742;c;"до &nbsp; 0.03";qualifier
03Х16Н15М3Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=742;cr;15 - 17;range
03Х16Н15М3Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=742;mo;2.5 - 3;range
03Х16Н15М3Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=742;ni;14 - 16;range
03Х16Н15М3Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=742;mn;"до &nbsp; 0.8";qualifier
03Х16Н15М3Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=742;si;"до &nbsp; 0.6";qualifier
03Х16Н15М3Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=742;s;"до &nbsp; 0.015";qualifier
03Х16Н15М3Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=742;p;"до &nbsp; 0.02";qualifier
03Х16Н15М3Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=742;nb;0.25 - 0.5;range
Д18;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1451;cr;"до &nbsp; 0.1";qualifier
Д18;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1451;mn;"до &nbsp; 0.2";qualifier
Д18;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1451;si;"до &nbsp; 0.5";qualifier
Д18;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1451;cu;2.2 - 3;range
АК8М3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1574;ni;"до &nbsp; 0.5";qualifier
АК8М3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1574;mn;"до &nbsp; 0.5";qualifier
АК8М3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1574;si;7.5 - 10;range
АК8М3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1574;cu;2 - 4.5;range
Кд0А;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2815;ni;"до &nbsp; 0.001";qualifier
Кд0А;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2815;cu;"до &nbsp; 0.004";qualifier
FeNb60Ta5A16;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2078;c;"до &nbsp; 0.2";qualifier
FeNb60Ta5A16;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2078;si;"до &nbsp; 4";qualifier
FeNb60Ta5A16;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2078;s;"до &nbsp; 0.1";qualifier
FeNb60Ta5A16;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2078;p;"до &nbsp; 0.2";qualifier
FeNb60Ta5A16;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2078;nb;55 - 70;range
ФХН200А;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2147;c;"до &nbsp; 0.06";qualifier
ФХН200А;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2147;cr;"min &nbsp; 65";qualifier
ФХН200А;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2147;si;"до &nbsp; 1";qualifier
ФХН200А;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2147;s;"до &nbsp; 0.02";qualifier
ФХН200А;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2147;p;"до &nbsp; 0.03";qualifier
ФХН200А;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2147;n;"min &nbsp; 2";qualifier
МФ9;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1244;p;8 - 9.5;range
FeCr70C70Si6LP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2268;c;6 - 8;range
FeCr70C70Si6LP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2268;cr;65 - 75;range
FeCr70C70Si6LP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2268;si;5 - 8;range
FeCr70C70Si6LP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2268;s;"до &nbsp; 0.05";qualifier
FeCr70C70Si6LP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2268;p;"до &nbsp; 0.03";qualifier
6ХС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=291;c;0.6 - 0.7;range
6ХС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=291;cr;1 - 1.3;range
6ХС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=291;mo;"до &nbsp; 0.2";qualifier
6ХС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=291;v;"до &nbsp; 0.15";qualifier
6ХС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=291;w;"до &nbsp; 0.2";qualifier
6ХС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=291;ni;"до &nbsp; 0.4";qualifier
6ХС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=291;mn;0.15 - 0.45;range
6ХС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=291;si;0.6 - 1;range
6ХС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=291;s;"до &nbsp; 0.03";qualifier
6ХС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=291;p;"до &nbsp; 0.03";qualifier
6ХС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=291;cu;"до &nbsp; 0.3";qualifier
ФВ72;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2062;c;"до &nbsp; 0.3";qualifier
ФВ72;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2062;mo;"до &nbsp; 1";qualifier
ФВ72;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2062;w;"min &nbsp; 72";qualifier
ФВ72;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2062;mn;"до &nbsp; 0.4";qualifier
ФВ72;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2062;si;"до &nbsp; 0.5";qualifier
ФВ72;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2062;s;"до &nbsp; 0.08";qualifier
ФВ72;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2062;p;"до &nbsp; 0.04";qualifier
ФВ72;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2062;cu;"до &nbsp; 0.15";qualifier
09Х14Н19В2БР1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=25;c;0.07 - 0.12;range
09Х14Н19В2БР1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=25;cr;13 - 15;range
09Х14Н19В2БР1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=25;w;2 - 2.8;range
09Х14Н19В2БР1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=25;ni;18 - 20;range
09Х14Н19В2БР1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=25;mn;"до &nbsp; 2";qualifier
09Х14Н19В2БР1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=25;si;"до &nbsp; 0.6";qualifier
09Х14Н19В2БР1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=25;s;"до &nbsp; 0.02";qualifier
09Х14Н19В2БР1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=25;p;"до &nbsp; 0.035";qualifier
09Х14Н19В2БР1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=25;nb;0.9 - 1.3;range
10ХГСН1Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=826;c;"до &nbsp; 0.12";qualifier
10ХГСН1Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=826;cr;0.4 - 0.7;range
10ХГСН1Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=826;ni;1.3 - 1.6;range
10ХГСН1Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=826;mn;0.5 - 0.9;range
10ХГСН1Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=826;si;0.7 - 1;range
10ХГСН1Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=826;s;"до &nbsp; 0.035";qualifier
10ХГСН1Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=826;p;"до &nbsp; 0.035";qualifier
10ХГСН1Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=826;cu;0.3 - 0.6;range
35Л;splav;http://www.splav-kharkov.com/mat_start.php?name_id=218;c;0.32 - 0.4;range
35Л;splav;http://www.splav-kharkov.com/mat_start.php?name_id=218;mn;0.45 - 0.9;range
35Л;splav;http://www.splav-kharkov.com/mat_start.php?name_id=218;si;0.2 - 0.52;range
35Л;splav;http://www.splav-kharkov.com/mat_start.php?name_id=218;s;"до &nbsp; 0.06";qualifier
35Л;splav;http://www.splav-kharkov.com/mat_start.php?name_id=218;p;"до &nbsp; 0.06";qualifier
E32;splav;http://www.splav-kharkov.com/mat_start.php?name_id=850;c;"до &nbsp; 0.18";qualifier
E32;splav;http://www.splav-kharkov.com/mat_start.php?name_id=850;cr;"до &nbsp; 0.2";qualifier
E32;splav;http://www.splav-kharkov.com/mat_start.php?name_id=850;mo;"до &nbsp; 0.08";qualifier
E32;splav;http://www.splav-kharkov.com/mat_start.php?name_id=850;ni;"до &nbsp; 0.4";qualifier
E32;splav;http://www.splav-kharkov.com/mat_start.php?name_id=850;mn;0.9 - 1.6;range
E32;splav;http://www.splav-kharkov.com/mat_start.php?name_id=850;si;0.15 - 0.5;range
E32;splav;http://www.splav-kharkov.com/mat_start.php?name_id=850;s;"до &nbsp; 0.035";qualifier
E32;splav;http://www.splav-kharkov.com/mat_start.php?name_id=850;p;"до &nbsp; 0.035";qualifier
E32;splav;http://www.splav-kharkov.com/mat_start.php?name_id=850;cu;"до &nbsp; 0.35";qualifier
E32;splav;http://www.splav-kharkov.com/mat_start.php?name_id=850;n;"до &nbsp; 0.008";qualifier
FeMn80C15;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1934;c;1 - 1.5;range
FeMn80C15;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1934;mn;75 - 85;range
FeMn80C15;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1934;si;"до &nbsp; 2";qualifier
FeMn80C15;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1934;s;"до &nbsp; 0.03";qualifier
FeMn80C15;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1934;p;"до &nbsp; 0.35";qualifier
10пс;splav;http://www.splav-kharkov.com/mat_start.php?name_id=359;c;0.07 - 0.14;range
10пс;splav;http://www.splav-kharkov.com/mat_start.php?name_id=359;cr;"до &nbsp; 0.15";qualifier
10пс;splav;http://www.splav-kharkov.com/mat_start.php?name_id=359;ni;"до &nbsp; 0.3";qualifier
10пс;splav;http://www.splav-kharkov.com/mat_start.php?name_id=359;mn;0.35 - 0.65;range
10пс;splav;http://www.splav-kharkov.com/mat_start.php?name_id=359;si;0.05 - 0.17;range
10пс;splav;http://www.splav-kharkov.com/mat_start.php?name_id=359;s;"до &nbsp; 0.04";qualifier
10пс;splav;http://www.splav-kharkov.com/mat_start.php?name_id=359;p;"до &nbsp; 0.035";qualifier
10пс;splav;http://www.splav-kharkov.com/mat_start.php?name_id=359;cu;"до &nbsp; 0.3";qualifier
09Х16Н4Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=732;c;0.08 - 0.12;range
09Х16Н4Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=732;cr;15 - 16.5;range
09Х16Н4Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=732;ni;4 - 4.5;range
09Х16Н4Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=732;mn;"до &nbsp; 0.5";qualifier
09Х16Н4Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=732;si;"до &nbsp; 0.6";qualifier
09Х16Н4Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=732;s;"до &nbsp; 0.015";qualifier
09Х16Н4Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=732;p;"до &nbsp; 0.03";qualifier
09Х16Н4Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=732;nb;0.05 - 0.15;range
С245;splav;http://www.splav-kharkov.com/mat_start.php?name_id=882;c;"до &nbsp; 0.22";qualifier
С245;splav;http://www.splav-kharkov.com/mat_start.php?name_id=882;cr;"до &nbsp; 0.3";qualifier
С245;splav;http://www.splav-kharkov.com/mat_start.php?name_id=882;ni;"до &nbsp; 0.3";qualifier
С245;splav;http://www.splav-kharkov.com/mat_start.php?name_id=882;mn;"до &nbsp; 0.65";qualifier
С245;splav;http://www.splav-kharkov.com/mat_start.php?name_id=882;si;0.05 - 0.15;range
С245;splav;http://www.splav-kharkov.com/mat_start.php?name_id=882;s;"до &nbsp; 0.05";qualifier
С245;splav;http://www.splav-kharkov.com/mat_start.php?name_id=882;p;"до &nbsp; 0.04";qualifier
С245;splav;http://www.splav-kharkov.com/mat_start.php?name_id=882;cu;"до &nbsp; 0.3";qualifier
С245;splav;http://www.splav-kharkov.com/mat_start.php?name_id=882;n;"до &nbsp; 0.012";qualifier
Тл000;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2887;ni;"до &nbsp; 0.00002";qualifier
Тл000;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2887;mn;"до &nbsp; 0.00003";qualifier
Тл000;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2887;cu;"до &nbsp; 0.000005";qualifier
Св-08Х19Н10Г2Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3189;c;0.05 - 0.1;range
Св-08Х19Н10Г2Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3189;cr;18.5 - 20.5;range
Св-08Х19Н10Г2Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3189;ni;9.5 - 10.5;range
Св-08Х19Н10Г2Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3189;mn;1.8 - 2.2;range
Св-08Х19Н10Г2Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3189;si;0.2 - 0.45;range
Св-08Х19Н10Г2Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3189;s;"до &nbsp; 0.02";qualifier
Св-08Х19Н10Г2Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3189;p;"до &nbsp; 0.03";qualifier
Св-08Х19Н10Г2Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3189;nb;0.9 - 1.3;range
Св-08Х19Н10Г2Б;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3189;n;"до &nbsp; 0.05";qualifier
ВК11-В;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3013;co;"до &nbsp; 11";qualifier
МК(молибден);splav;http://www.splav-kharkov.com/mat_start.php?name_id=2891;mo;"min &nbsp; 99.92";qualifier
МК(молибден);splav;http://www.splav-kharkov.com/mat_start.php?name_id=2891;si;0.019 - 0.04;range
Св-08ГА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3138;c;"до &nbsp; 0.1";qualifier
Св-08ГА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3138;cr;"до &nbsp; 0.1";qualifier
Св-08ГА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3138;ni;"до &nbsp; 0.25";qualifier
Св-08ГА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3138;mn;0.8 - 1.1;range
Св-08ГА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3138;si;"до &nbsp; 0.06";qualifier
Св-08ГА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3138;s;"до &nbsp; 0.025";qualifier
Св-08ГА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3138;p;"до &nbsp; 0.03";qualifier
Св-08ГА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3138;n;"до &nbsp; 0.01";qualifier
ССу3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1646;cu;"до &nbsp; 0.2";qualifier
12Х18Н10Е;splav;http://www.splav-kharkov.com/mat_start.php?name_id=748;c;"до &nbsp; 0.12";qualifier
12Х18Н10Е;splav;http://www.splav-kharkov.com/mat_start.php?name_id=748;cr;17 - 19;range
12Х18Н10Е;splav;http://www.splav-kharkov.com/mat_start.php?name_id=748;ni;9 - 11;range
12Х18Н10Е;splav;http://www.splav-kharkov.com/mat_start.php?name_id=748;mn;"до &nbsp; 2";qualifier
12Х18Н10Е;splav;http://www.splav-kharkov.com/mat_start.php?name_id=748;si;"до &nbsp; 0.8";qualifier
12Х18Н10Е;splav;http://www.splav-kharkov.com/mat_start.php?name_id=748;s;"до &nbsp; 0.02";qualifier
12Х18Н10Е;splav;http://www.splav-kharkov.com/mat_start.php?name_id=748;p;"до &nbsp; 0.035";qualifier
НВ3в;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1173;c;"до &nbsp; 0.08";qualifier
